datetime,load_forecast
7/16/2018 5:00,987.3
7/16/2018 6:00,1077.3
7/16/2018 7:00,1224.4
7/16/2018 8:00,1368.1
7/16/2018 9:00,1456.5
7/16/2018 10:00,1484.4
7/16/2018 11:00,1488.5
7/16/2018 12:00,1504.5
7/16/2018 13:00,1530
7/16/2018 14:00,1528.6
7/16/2018 15:00,1472.5
7/16/2018 16:00,1383.1
7/16/2018 17:00,1320.5
7/16/2018 18:00,1316.7
7/16/2018 19:00,1330.3
7/16/2018 20:00,1306
7/16/2018 21:00,1275.2
7/16/2018 22:00,1237.2
7/16/2018 23:00,1170.9
7/17/2018 0:00,1066
7/17/2018 1:00,1023.3
7/17/2018 2:00,989.9
7/17/2018 3:00,979.2
7/17/2018 4:00,973.3
7/17/2018 5:00,996.3
7/17/2018 6:00,1073.8
7/17/2018 7:00,1197
7/17/2018 8:00,1325.1
7/17/2018 9:00,1418.1
7/17/2018 10:00,1463
7/17/2018 11:00,1476.6
7/17/2018 12:00,1484.4
7/17/2018 13:00,1491.7
7/17/2018 14:00,1482.4
7/17/2018 15:00,1437.2
7/17/2018 16:00,1365.6
7/17/2018 17:00,1308.4
7/17/2018 18:00,1295.3
7/17/2018 19:00,1306.8
7/17/2018 20:00,1289.8
7/17/2018 21:00,1241.6
7/17/2018 22:00,1196.8
7/17/2018 23:00,1127.5
7/18/2018 0:00,1060.3
7/18/2018 1:00,1017.8
7/18/2018 2:00,989.4
7/18/2018 3:00,976.4
7/18/2018 4:00,960.2
7/18/2018 5:00,975.7
7/18/2018 6:00,1057.7
7/18/2018 7:00,1194.2
7/18/2018 8:00,1337
7/18/2018 9:00,1440.5
7/18/2018 10:00,1493.9
7/18/2018 11:00,1519.6
7/18/2018 12:00,1544
7/18/2018 13:00,1566.3
7/18/2018 14:00,1562.1
7/18/2018 15:00,1510.7
7/18/2018 16:00,1428.7
7/18/2018 17:00,1365.5
7/18/2018 18:00,1352.1
7/18/2018 19:00,1360.9
7/18/2018 20:00,1340.5
7/18/2018 21:00,1299.3
7/18/2018 22:00,1257.8
7/18/2018 23:00,1176.8
7/19/2018 0:00,1106.9
7/19/2018 1:00,1066.5
7/19/2018 2:00,1019.4
7/19/2018 3:00,1012.3
7/19/2018 4:00,1002.4
7/19/2018 5:00,1015.2
7/19/2018 6:00,1092
7/19/2018 7:00,1227.4
7/19/2018 8:00,1369.7
7/19/2018 9:00,1463.1
7/19/2018 10:00,1492.6
7/19/2018 11:00,1489.6
7/19/2018 12:00,1495
7/19/2018 13:00,1515
7/19/2018 14:00,1517.6
7/19/2018 15:00,1469.7
7/19/2018 16:00,1385.1
7/19/2018 17:00,1323.5
7/19/2018 18:00,1322.6
7/19/2018 19:00,1342.2
7/19/2018 20:00,1316
7/19/2018 21:00,1277
7/19/2018 22:00,1235.2
7/19/2018 23:00,1158
7/20/2018 0:00,1096.6
7/20/2018 1:00,1061
7/20/2018 2:00,1017.9
7/20/2018 3:00,1007.6
7/20/2018 4:00,994.9
7/20/2018 5:00,1005.3
7/20/2018 6:00,1077.1
7/20/2018 7:00,1205.3
7/20/2018 8:00,1342.7
7/20/2018 9:00,1439.7
7/20/2018 10:00,1481.7
7/20/2018 11:00,1494.9
7/20/2018 12:00,1510
7/20/2018 13:00,1531.1
7/20/2018 14:00,1527.2
7/20/2018 15:00,1471.5
7/20/2018 16:00,1382.1
7/20/2018 17:00,1316.7
7/20/2018 18:00,1315
7/20/2018 19:00,1335.7
7/20/2018 20:00,1308.9
7/20/2018 21:00,1255.5
7/20/2018 22:00,1212
7/20/2018 23:00,1157.6
7/21/2018 0:00,1114.6
7/21/2018 1:00,1074.8
7/21/2018 2:00,1024.7
7/21/2018 3:00,1015.5
7/21/2018 4:00,997.4
7/21/2018 5:00,981.5
7/21/2018 6:00,1010.4
7/21/2018 7:00,1098.4
7/21/2018 8:00,1216.4
7/21/2018 9:00,1316.4
7/21/2018 10:00,1367
7/21/2018 11:00,1373.8
7/21/2018 12:00,1359.6
7/21/2018 13:00,1342.8
7/21/2018 14:00,1320.5
7/21/2018 15:00,1285.9
7/21/2018 16:00,1248.9
7/21/2018 17:00,1239.4
7/21/2018 18:00,1267.4
7/21/2018 19:00,1293.1
7/21/2018 20:00,1269.1
7/21/2018 21:00,1228.3
7/21/2018 22:00,1200.5
7/21/2018 23:00,1143.8
7/22/2018 0:00,1106.8
7/22/2018 1:00,1064.2
7/22/2018 2:00,1034.8
7/22/2018 3:00,1007.2
7/22/2018 4:00,971.4
7/22/2018 5:00,943
7/22/2018 6:00,945.2
7/22/2018 7:00,985.4
7/22/2018 8:00,1051.6
7/22/2018 9:00,1120.5
7/22/2018 10:00,1174.2
7/22/2018 11:00,1208.2
7/22/2018 12:00,1224.6
7/22/2018 13:00,1223.5
7/22/2018 14:00,1201
7/22/2018 15:00,1162.4
7/22/2018 16:00,1130.5
7/22/2018 17:00,1136.9
7/22/2018 18:00,1181.5
7/22/2018 19:00,1221.3
7/22/2018 20:00,1219.4
7/22/2018 21:00,1211.5
7/22/2018 22:00,1177.6
7/22/2018 23:00,1120.1
7/23/2018 0:00,1058.3
7/23/2018 1:00,1023.1
7/23/2018 2:00,995.2
7/23/2018 3:00,984.4
7/23/2018 4:00,968.7
7/23/2018 5:00,985.1
7/23/2018 6:00,1069.7
7/23/2018 7:00,1206
7/23/2018 8:00,1340.7
7/23/2018 9:00,1427.2
7/23/2018 10:00,1459.5
7/23/2018 11:00,1468.3
7/23/2018 12:00,1484.5
7/23/2018 13:00,1506.4
7/23/2018 14:00,1502.6
7/23/2018 15:00,1450
7/23/2018 16:00,1367
7/23/2018 17:00,1306.1
7/23/2018 18:00,1297.9
7/23/2018 19:00,1308.2
7/23/2018 20:00,1288.5
7/23/2018 21:00,1261
7/23/2018 22:00,1222.9
7/23/2018 23:00,1156.6
7/24/2018 0:00,1063.3
7/24/2018 1:00,1020.8
7/24/2018 2:00,989.6
7/24/2018 3:00,977.5
7/24/2018 4:00,966.9
7/24/2018 5:00,986.4
7/24/2018 6:00,1064.1
7/24/2018 7:00,1187.7
7/24/2018 8:00,1313.5
7/24/2018 9:00,1400.1
7/24/2018 10:00,1436.8
7/24/2018 11:00,1444.4
7/24/2018 12:00,1449.8
7/24/2018 13:00,1457.9
7/24/2018 14:00,1449.1
7/24/2018 15:00,1403.6
7/24/2018 16:00,1331.4
7/24/2018 17:00,1272.1
7/24/2018 18:00,1255
7/24/2018 19:00,1261.8
7/24/2018 20:00,1244.7
7/24/2018 21:00,1202.6
7/24/2018 22:00,1158.5
7/24/2018 23:00,1093.5
7/25/2018 0:00,1038.4
7/25/2018 1:00,997.1
7/25/2018 2:00,968.7
7/25/2018 3:00,960
7/25/2018 4:00,949.2
7/25/2018 5:00,964.1
7/25/2018 6:00,1038.7
7/25/2018 7:00,1164.8
7/25/2018 8:00,1299.9
7/25/2018 9:00,1401
7/25/2018 10:00,1454.7
7/25/2018 11:00,1480.3
7/25/2018 12:00,1502.7
7/25/2018 13:00,1524.9
7/25/2018 14:00,1524.6
7/25/2018 15:00,1481.8
7/25/2018 16:00,1406.7
7/25/2018 17:00,1344.7
7/25/2018 18:00,1328.1
7/25/2018 19:00,1337.6
7/25/2018 20:00,1322.6
7/25/2018 21:00,1279.2
7/25/2018 22:00,1225.8
7/25/2018 23:00,1156.4
7/26/2018 0:00,1092.2
7/26/2018 1:00,1051.2
7/26/2018 2:00,1008.4
7/26/2018 3:00,997.2
7/26/2018 4:00,985.2
7/26/2018 5:00,999.6
7/26/2018 6:00,1078.9
7/26/2018 7:00,1215.6
7/26/2018 8:00,1356.6
7/26/2018 9:00,1449.4
7/26/2018 10:00,1481
7/26/2018 11:00,1481.9
7/26/2018 12:00,1491.8
7/26/2018 13:00,1519
7/26/2018 14:00,1529.4
7/26/2018 15:00,1489.5
7/26/2018 16:00,1407.9
7/26/2018 17:00,1341.6
7/26/2018 18:00,1333.8
7/26/2018 19:00,1351.7
7/26/2018 20:00,1332.4
7/26/2018 21:00,1298
7/26/2018 22:00,1260.1
7/26/2018 23:00,1174.7
7/27/2018 0:00,1111.7
7/27/2018 1:00,1075.2
7/27/2018 2:00,1033.7
7/27/2018 3:00,1021.8
7/27/2018 4:00,1004.2
7/27/2018 5:00,1009.1
7/27/2018 6:00,1077.5
7/27/2018 7:00,1205.6
7/27/2018 8:00,1344
7/27/2018 9:00,1442
7/27/2018 10:00,1484.3
7/27/2018 11:00,1498
7/27/2018 12:00,1516.2
7/27/2018 13:00,1542.6
7/27/2018 14:00,1545.3
7/27/2018 15:00,1493.9
7/27/2018 16:00,1402.4
7/27/2018 17:00,1331.6
7/27/2018 18:00,1325
7/27/2018 19:00,1348.6
7/27/2018 20:00,1329.9
7/27/2018 21:00,1279.4
7/27/2018 22:00,1236.1
7/27/2018 23:00,1178.6
7/28/2018 0:00,1101.9
7/28/2018 1:00,1059.3
7/28/2018 2:00,1010.8
7/28/2018 3:00,1005.1
7/28/2018 4:00,989.6
7/28/2018 5:00,973.5
7/28/2018 6:00,1000.8
7/28/2018 7:00,1089.8
7/28/2018 8:00,1210.3
7/28/2018 9:00,1312.8
7/28/2018 10:00,1365.2
7/28/2018 11:00,1372.5
7/28/2018 12:00,1361.6
7/28/2018 13:00,1351.3
7/28/2018 14:00,1336.4
7/28/2018 15:00,1303.2
7/28/2018 16:00,1259.1
7/28/2018 17:00,1238.5
7/28/2018 18:00,1261
7/28/2018 19:00,1291.1
7/28/2018 20:00,1268.9
7/28/2018 21:00,1220.4
7/28/2018 22:00,1197.1
7/28/2018 23:00,1144.5
7/29/2018 0:00,1123.8
7/29/2018 1:00,1077.2
7/29/2018 2:00,1036
7/29/2018 3:00,1013
7/29/2018 4:00,982.3
7/29/2018 5:00,950.5
7/29/2018 6:00,944.5
7/29/2018 7:00,978
7/29/2018 8:00,1040
7/29/2018 9:00,1107.7
7/29/2018 10:00,1161.8
7/29/2018 11:00,1197
7/29/2018 12:00,1216.1
7/29/2018 13:00,1218.5
7/29/2018 14:00,1199.4
7/29/2018 15:00,1161.3
7/29/2018 16:00,1128
7/29/2018 17:00,1128.8
7/29/2018 18:00,1167
7/29/2018 19:00,1201.8
7/29/2018 20:00,1200.6
7/29/2018 21:00,1198.3
7/29/2018 22:00,1159.2
7/29/2018 23:00,1107.3
7/30/2018 0:00,1052.6
7/30/2018 1:00,1019
7/30/2018 2:00,990.1
7/30/2018 3:00,979.4
7/30/2018 4:00,965.5
7/30/2018 5:00,983.1
7/30/2018 6:00,1068
7/30/2018 7:00,1205.9
7/30/2018 8:00,1340.8
7/30/2018 9:00,1424
7/30/2018 10:00,1448.3
7/30/2018 11:00,1446.2
7/30/2018 12:00,1455.6
7/30/2018 13:00,1479.9
7/30/2018 14:00,1486.5
7/30/2018 15:00,1442.9
7/30/2018 16:00,1360
7/30/2018 17:00,1292.2
7/30/2018 18:00,1280
7/30/2018 19:00,1297.2
7/30/2018 20:00,1284
7/30/2018 21:00,1248.3
7/30/2018 22:00,1216.1
7/30/2018 23:00,1154
7/31/2018 0:00,1072.2
7/31/2018 1:00,1030.7
7/31/2018 2:00,996.2
7/31/2018 3:00,986.9
7/31/2018 4:00,976.9
7/31/2018 5:00,992
7/31/2018 6:00,1065.2
7/31/2018 7:00,1190.4
7/31/2018 8:00,1322.9
7/31/2018 9:00,1417.1
7/31/2018 10:00,1458.1
7/31/2018 11:00,1465
7/31/2018 12:00,1466
7/31/2018 13:00,1469.2
7/31/2018 14:00,1458.1
7/31/2018 15:00,1411.9
7/31/2018 16:00,1339.6
7/31/2018 17:00,1279.9
7/31/2018 18:00,1263.5
7/31/2018 19:00,1271.6
7/31/2018 20:00,1259.5
7/31/2018 21:00,1225.4
7/31/2018 22:00,1183.7
7/31/2018 23:00,1113
8/1/2018 0:00,1034.7
8/1/2018 1:00,993.9
8/1/2018 2:00,965.6
8/1/2018 3:00,958.4
8/1/2018 4:00,948.3
8/1/2018 5:00,964.3
8/1/2018 6:00,1037.9
8/1/2018 7:00,1162.6
8/1/2018 8:00,1296.2
8/1/2018 9:00,1397.1
8/1/2018 10:00,1452
8/1/2018 11:00,1478.9
8/1/2018 12:00,1501.8
8/1/2018 13:00,1523.8
8/1/2018 14:00,1523.4
8/1/2018 15:00,1480.7
8/1/2018 16:00,1406.9
8/1/2018 17:00,1345.4
8/1/2018 18:00,1328.5
8/1/2018 19:00,1337.4
8/1/2018 20:00,1323.3
8/1/2018 21:00,1279.8
8/1/2018 22:00,1226.1
8/1/2018 23:00,1156.3
8/2/2018 0:00,1092.5
8/2/2018 1:00,1052.5
8/2/2018 2:00,1008.4
8/2/2018 3:00,997.9
8/2/2018 4:00,986.4
8/2/2018 5:00,1001.4
8/2/2018 6:00,1080.8
8/2/2018 7:00,1217.5
8/2/2018 8:00,1358.3
8/2/2018 9:00,1449.9
8/2/2018 10:00,1479.8
8/2/2018 11:00,1480
8/2/2018 12:00,1490.9
8/2/2018 13:00,1519.8
8/2/2018 14:00,1533.2
8/2/2018 15:00,1494.3
8/2/2018 16:00,1412.4
8/2/2018 17:00,1345.1
8/2/2018 18:00,1336.7
8/2/2018 19:00,1354.9
8/2/2018 20:00,1336.5
8/2/2018 21:00,1303.5
8/2/2018 22:00,1267.3
8/2/2018 23:00,1179.6
8/3/2018 0:00,1116.2
8/3/2018 1:00,1081.1
8/3/2018 2:00,1038.8
8/3/2018 3:00,1026.9
8/3/2018 4:00,1009.5
8/3/2018 5:00,1014.2
8/3/2018 6:00,1081.1
8/3/2018 7:00,1208.2
8/3/2018 8:00,1345.8
8/3/2018 9:00,1443.3
8/3/2018 10:00,1486.3
8/3/2018 11:00,1500.7
8/3/2018 12:00,1521.1
8/3/2018 13:00,1550
8/3/2018 14:00,1554.9
8/3/2018 15:00,1503.7
8/3/2018 16:00,1411.4
8/3/2018 17:00,1338.7
8/3/2018 18:00,1331.7
8/3/2018 19:00,1356.5
8/3/2018 20:00,1338.3
8/3/2018 21:00,1287.3
8/3/2018 22:00,1243.9
8/3/2018 23:00,1185.5
8/4/2018 0:00,1086.8
8/4/2018 1:00,1046.8
8/4/2018 2:00,1005.2
8/4/2018 3:00,999.2
8/4/2018 4:00,980.8
8/4/2018 5:00,965.3
8/4/2018 6:00,995.1
8/4/2018 7:00,1084.2
8/4/2018 8:00,1202.2
8/4/2018 9:00,1301.6
8/4/2018 10:00,1352.8
8/4/2018 11:00,1361.1
8/4/2018 12:00,1349.2
8/4/2018 13:00,1330.8
8/4/2018 14:00,1303.5
8/4/2018 15:00,1261.9
8/4/2018 16:00,1221.4
8/4/2018 17:00,1213.6
8/4/2018 18:00,1246.5
8/4/2018 19:00,1276.9
8/4/2018 20:00,1253.9
8/4/2018 21:00,1210.2
8/4/2018 22:00,1173.3
8/4/2018 23:00,1121.4
8/5/2018 0:00,1056.5
8/5/2018 1:00,1022.8
8/5/2018 2:00,983.7
8/5/2018 3:00,979.3
8/5/2018 4:00,960.1
8/5/2018 5:00,927.7
8/5/2018 6:00,915.1
8/5/2018 7:00,944.4
8/5/2018 8:00,1004.5
8/5/2018 9:00,1071.3
8/5/2018 10:00,1124.9
8/5/2018 11:00,1161.7
8/5/2018 12:00,1184.9
8/5/2018 13:00,1190.8
8/5/2018 14:00,1172.5
8/5/2018 15:00,1134.6
8/5/2018 16:00,1105.1
8/5/2018 17:00,1118.3
8/5/2018 18:00,1170.4
8/5/2018 19:00,1208.4
8/5/2018 20:00,1198.2
8/5/2018 21:00,1188.1
8/5/2018 22:00,1145.6
8/5/2018 23:00,1086.5
8/6/2018 0:00,999
8/6/2018 1:00,959
8/6/2018 2:00,933.5
8/6/2018 3:00,918.3
8/6/2018 4:00,900
8/6/2018 5:00,914.6
8/6/2018 6:00,994.7
8/6/2018 7:00,1129.6
8/6/2018 8:00,1268.9
8/6/2018 9:00,1364.1
8/6/2018 10:00,1400.7
8/6/2018 11:00,1403
8/6/2018 12:00,1404.2
8/6/2018 13:00,1414.7
8/6/2018 14:00,1412.6
8/6/2018 15:00,1373.5
8/6/2018 16:00,1303.9
8/6/2018 17:00,1247.6
8/6/2018 18:00,1238.1
8/6/2018 19:00,1251.4
8/6/2018 20:00,1232.6
8/6/2018 21:00,1189.2
8/6/2018 22:00,1159.7
8/6/2018 23:00,1085.7
8/7/2018 0:00,1108.1
8/7/2018 1:00,1063.7
8/7/2018 2:00,1029.7
8/7/2018 3:00,1018
8/7/2018 4:00,1003.3
8/7/2018 5:00,1015.1
8/7/2018 6:00,1088.9
8/7/2018 7:00,1219
8/7/2018 8:00,1357.2
8/7/2018 9:00,1455.2
8/7/2018 10:00,1497.8
8/7/2018 11:00,1509.3
8/7/2018 12:00,1521.4
8/7/2018 13:00,1540.8
8/7/2018 14:00,1542.9
8/7/2018 15:00,1501
8/7/2018 16:00,1423.7
8/7/2018 17:00,1360.4
8/7/2018 18:00,1349.2
8/7/2018 19:00,1363
8/7/2018 20:00,1343
8/7/2018 21:00,1298.6
8/7/2018 22:00,1252.7
8/7/2018 23:00,1183.8
8/8/2018 0:00,1071.2
8/8/2018 1:00,1023.4
8/8/2018 2:00,994.7
8/8/2018 3:00,983.5
8/8/2018 4:00,964.5
8/8/2018 5:00,974.6
8/8/2018 6:00,1052.6
8/8/2018 7:00,1191.1
8/8/2018 8:00,1338.7
8/8/2018 9:00,1444.6
8/8/2018 10:00,1493.7
8/8/2018 11:00,1508.1
8/8/2018 12:00,1519.9
8/8/2018 13:00,1536.8
8/8/2018 14:00,1534.2
8/8/2018 15:00,1487.7
8/8/2018 16:00,1408.7
8/8/2018 17:00,1346.4
8/8/2018 18:00,1334.3
8/8/2018 19:00,1345.8
8/8/2018 20:00,1324.8
8/8/2018 21:00,1281.5
8/8/2018 22:00,1236.5
8/8/2018 23:00,1161.6
8/9/2018 0:00,1081
8/9/2018 1:00,1036.9
8/9/2018 2:00,1005.4
8/9/2018 3:00,996.3
8/9/2018 4:00,976.4
8/9/2018 5:00,980.8
8/9/2018 6:00,1052.3
8/9/2018 7:00,1186.4
8/9/2018 8:00,1331
8/9/2018 9:00,1432.6
8/9/2018 10:00,1474.6
8/9/2018 11:00,1481.5
8/9/2018 12:00,1486.6
8/9/2018 13:00,1496.8
8/9/2018 14:00,1489.6
8/9/2018 15:00,1442.4
8/9/2018 16:00,1367.7
8/9/2018 17:00,1313.3
8/9/2018 18:00,1307.4
8/9/2018 19:00,1318.1
8/9/2018 20:00,1291.7
8/9/2018 21:00,1246.6
8/9/2018 22:00,1201
8/9/2018 23:00,1123.8
8/10/2018 0:00,1080.6
8/10/2018 1:00,1037.8
8/10/2018 2:00,1004.3
8/10/2018 3:00,991.4
8/10/2018 4:00,973.1
8/10/2018 5:00,984.2
8/10/2018 6:00,1061.9
8/10/2018 7:00,1198
8/10/2018 8:00,1342.2
8/10/2018 9:00,1443.3
8/10/2018 10:00,1487.2
8/10/2018 11:00,1497
8/10/2018 12:00,1504.9
8/10/2018 13:00,1515.8
8/10/2018 14:00,1506.1
8/10/2018 15:00,1452.8
8/10/2018 16:00,1370.5
8/10/2018 17:00,1310.3
8/10/2018 18:00,1304.9
8/10/2018 19:00,1320
8/10/2018 20:00,1295.8
8/10/2018 21:00,1245.8
8/10/2018 22:00,1200.4
8/10/2018 23:00,1149.3
8/11/2018 0:00,1114.2
8/11/2018 1:00,1076.5
8/11/2018 2:00,1029.8
8/11/2018 3:00,1027.8
8/11/2018 4:00,1008.7
8/11/2018 5:00,985.1
8/11/2018 6:00,1009.3
8/11/2018 7:00,1100.6
8/11/2018 8:00,1225.3
8/11/2018 9:00,1327.2
8/11/2018 10:00,1372.6
8/11/2018 11:00,1369.5
8/11/2018 12:00,1349.2
8/11/2018 13:00,1330.8
8/11/2018 14:00,1306.5
8/11/2018 15:00,1262.7
8/11/2018 16:00,1213.1
8/11/2018 17:00,1197.7
8/11/2018 18:00,1232.5
8/11/2018 19:00,1266.5
8/11/2018 20:00,1237.7
8/11/2018 21:00,1187.6
8/11/2018 22:00,1146
8/11/2018 23:00,1108
8/12/2018 0:00,1063.1
8/12/2018 1:00,1024
8/12/2018 2:00,954.9
8/12/2018 3:00,963
8/12/2018 4:00,955.7
8/12/2018 5:00,919.8
8/12/2018 6:00,902.2
8/12/2018 7:00,935.2
8/12/2018 8:00,1007.1
8/12/2018 9:00,1082.4
8/12/2018 10:00,1137.9
8/12/2018 11:00,1172.8
8/12/2018 12:00,1196.4
8/12/2018 13:00,1207.5
8/12/2018 14:00,1194.4
8/12/2018 15:00,1158.6
8/12/2018 16:00,1127.1
8/12/2018 17:00,1138.8
8/12/2018 18:00,1191.5
8/12/2018 19:00,1230.4
8/12/2018 20:00,1218.8
8/12/2018 21:00,1206.1
8/12/2018 22:00,1172.3
8/12/2018 23:00,1111.5
8/13/2018 0:00,1061.4
8/13/2018 1:00,1032
8/13/2018 2:00,989.8
8/13/2018 3:00,977.7
8/13/2018 4:00,975.8
8/13/2018 5:00,994.5
8/13/2018 6:00,1056.8
8/13/2018 7:00,1162.6
8/13/2018 8:00,1280.3
8/13/2018 9:00,1371.9
8/13/2018 10:00,1419.6
8/13/2018 11:00,1435.4
8/13/2018 12:00,1444.2
8/13/2018 13:00,1455.6
8/13/2018 14:00,1454.5
8/13/2018 15:00,1417.3
8/13/2018 16:00,1347
8/13/2018 17:00,1284.2
8/13/2018 18:00,1267.3
8/13/2018 19:00,1283.8
8/13/2018 20:00,1281.3
8/13/2018 21:00,1248.9
8/13/2018 22:00,1198.7
8/13/2018 23:00,1133.7
8/14/2018 0:00,1050.7
8/14/2018 1:00,1007
8/14/2018 2:00,981.4
8/14/2018 3:00,974
8/14/2018 4:00,961.9
8/14/2018 5:00,978.6
8/14/2018 6:00,1058
8/14/2018 7:00,1190.8
8/14/2018 8:00,1329.6
8/14/2018 9:00,1429.2
8/14/2018 10:00,1478.7
8/14/2018 11:00,1502.7
8/14/2018 12:00,1528.5
8/14/2018 13:00,1553.7
8/14/2018 14:00,1548.5
8/14/2018 15:00,1491.3
8/14/2018 16:00,1403.3
8/14/2018 17:00,1342.8
8/14/2018 18:00,1341.1
8/14/2018 19:00,1357.2
8/14/2018 20:00,1332.3
8/14/2018 21:00,1295.6
8/14/2018 22:00,1255.7
8/14/2018 23:00,1176.5
8/15/2018 0:00,1114.8
8/15/2018 1:00,1068.5
8/15/2018 2:00,1025.4
8/15/2018 3:00,1009
8/15/2018 4:00,993.9
8/15/2018 5:00,1007.6
8/15/2018 6:00,1085.6
8/15/2018 7:00,1221.1
8/15/2018 8:00,1365.7
8/15/2018 9:00,1464.4
8/15/2018 10:00,1494.9
8/15/2018 11:00,1477.8
8/15/2018 12:00,1451.7
8/15/2018 13:00,1437.9
8/15/2018 14:00,1426.6
8/15/2018 15:00,1396.4
8/15/2018 16:00,1344.3
8/15/2018 17:00,1301.4
8/15/2018 18:00,1297.7
8/15/2018 19:00,1318
8/15/2018 20:00,1307.4
8/15/2018 21:00,1255.2
8/15/2018 22:00,1213.1
8/15/2018 23:00,1134
8/16/2018 0:00,1075.4
8/16/2018 1:00,1028.7
8/16/2018 2:00,1000.9
8/16/2018 3:00,985.6
8/16/2018 4:00,972
8/16/2018 5:00,989.8
8/16/2018 6:00,1063.7
8/16/2018 7:00,1185.2
8/16/2018 8:00,1315
8/16/2018 9:00,1415.3
8/16/2018 10:00,1473.2
8/16/2018 11:00,1501.6
8/16/2018 12:00,1521.8
8/16/2018 13:00,1536.6
8/16/2018 14:00,1529.2
8/16/2018 15:00,1483.4
8/16/2018 16:00,1409.9
8/16/2018 17:00,1347.8
8/16/2018 18:00,1328.3
8/16/2018 19:00,1334.1
8/16/2018 20:00,1316
8/16/2018 21:00,1269.1
8/16/2018 22:00,1239.5
8/16/2018 23:00,1181
8/17/2018 0:00,1113.7
8/17/2018 1:00,1062.4
8/17/2018 2:00,1029.3
8/17/2018 3:00,1026
8/17/2018 4:00,1007.5
8/17/2018 5:00,1007.4
8/17/2018 6:00,1074.8
8/17/2018 7:00,1208
8/17/2018 8:00,1354.9
8/17/2018 9:00,1460.3
8/17/2018 10:00,1507.8
8/17/2018 11:00,1524.7
8/17/2018 12:00,1544.8
8/17/2018 13:00,1569.2
8/17/2018 14:00,1562
8/17/2018 15:00,1494.8
8/17/2018 16:00,1390.9
8/17/2018 17:00,1321.4
8/17/2018 18:00,1327
8/17/2018 19:00,1357.2
8/17/2018 20:00,1325.2
8/17/2018 21:00,1255.5
8/17/2018 22:00,1214.7
8/17/2018 23:00,1171.9
8/18/2018 0:00,1109.5
8/18/2018 1:00,1073.9
8/18/2018 2:00,1025.8
8/18/2018 3:00,1023.1
8/18/2018 4:00,1004.9
8/18/2018 5:00,982.7
8/18/2018 6:00,1008.3
8/18/2018 7:00,1102.2
8/18/2018 8:00,1232.2
8/18/2018 9:00,1341.8
8/18/2018 10:00,1393.6
8/18/2018 11:00,1394.6
8/18/2018 12:00,1374
8/18/2018 13:00,1353.5
8/18/2018 14:00,1329.5
8/18/2018 15:00,1287.2
8/18/2018 16:00,1238.4
8/18/2018 17:00,1219.8
8/18/2018 18:00,1250.7
8/18/2018 19:00,1285.3
8/18/2018 20:00,1261.2
8/18/2018 21:00,1209.3
8/18/2018 22:00,1174.5
8/18/2018 23:00,1131.5
8/19/2018 0:00,1092.4
8/19/2018 1:00,1056.2
8/19/2018 2:00,1001.4
8/19/2018 3:00,991.2
8/19/2018 4:00,972.2
8/19/2018 5:00,939.7
8/19/2018 6:00,925.9
8/19/2018 7:00,955.5
8/19/2018 8:00,1020.3
8/19/2018 9:00,1093.2
8/19/2018 10:00,1150
8/19/2018 11:00,1185.6
8/19/2018 12:00,1203.8
8/19/2018 13:00,1207
8/19/2018 14:00,1191.6
8/19/2018 15:00,1159.8
8/19/2018 16:00,1134.6
8/19/2018 17:00,1146
8/19/2018 18:00,1194.1
8/19/2018 19:00,1233.4
8/19/2018 20:00,1228.5
8/19/2018 21:00,1221.1
8/19/2018 22:00,1183.3
8/19/2018 23:00,1116.4
8/20/2018 0:00,1067.3
8/20/2018 1:00,1036.7
8/20/2018 2:00,995.4
8/20/2018 3:00,983.9
8/20/2018 4:00,976.3
8/20/2018 5:00,994
8/20/2018 6:00,1065.3
8/20/2018 7:00,1185.1
8/20/2018 8:00,1312.8
8/20/2018 9:00,1403.6
8/20/2018 10:00,1442.3
8/20/2018 11:00,1448.7
8/20/2018 12:00,1453.6
8/20/2018 13:00,1464.6
8/20/2018 14:00,1462.2
8/20/2018 15:00,1420.1
8/20/2018 16:00,1346.7
8/20/2018 17:00,1286.3
8/20/2018 18:00,1274.1
8/20/2018 19:00,1287.7
8/20/2018 20:00,1274.6
8/20/2018 21:00,1235.8
8/20/2018 22:00,1181.8
8/20/2018 23:00,1108.2
8/21/2018 0:00,1055.7
8/21/2018 1:00,1014.5
8/21/2018 2:00,980.4
8/21/2018 3:00,972.1
8/21/2018 4:00,964.2
8/21/2018 5:00,984
8/21/2018 6:00,1063.5
8/21/2018 7:00,1196
8/21/2018 8:00,1336.1
8/21/2018 9:00,1434.3
8/21/2018 10:00,1487.5
8/21/2018 11:00,1479.6
8/21/2018 12:00,1506.6
8/21/2018 13:00,1523.6
8/21/2018 14:00,1469.6
8/21/2018 15:00,1460.6
8/21/2018 16:00,1386.4
8/21/2018 17:00,1326
8/21/2018 18:00,1310.2
8/21/2018 19:00,1317.4
8/21/2018 20:00,1305.5
8/21/2018 21:00,1282.7
8/21/2018 22:00,1237.2
8/21/2018 23:00,1158.7
8/22/2018 0:00,1094.9
8/22/2018 1:00,1047.1
8/22/2018 2:00,1009.1
8/22/2018 3:00,995.3
8/22/2018 4:00,979.5
8/22/2018 5:00,992.3
8/22/2018 6:00,1070.2
8/22/2018 7:00,1207.7
8/22/2018 8:00,1354.1
8/22/2018 9:00,1402.5
8/22/2018 10:00,1464.5
